filename,nanopubs,head,assertion,provenance,pubinfo
20160610.trig.gz,41,164,466,161,123
20160710.trig.gz,37,148,362,143,111
20160810.trig.gz,37,148,362,143,111
20160910.trig.gz,37,148,362,143,111
20161010.trig.gz,37,148,362,143,111
20161110.trig.gz,36,144,356,140,108
20161210.trig.gz,37,148,362,143,111
20170210.trig.gz,42,168,394,176,126
20170310.trig.gz,42,168,393,176,126
20170410.trig.gz,42,168,393,176,126
20170510.trig.gz,42,168,393,176,126
